"","ID.Number","Rank_gift","predicted_gift_amount"
"23568",74493,23568,17.2217049910609
"23569",774719,23569,17.2150182233445
"23570",830324,23570,17.2143766366466
"23571",957625,23571,17.2002817198128
"23572",615941,23572,17.1934663580106
"23573",325755,23573,17.1894558028826
"23574",2131496,23574,17.1875837097052
"23575",455333,23575,17.1844400944592
"23576",146027,23576,17.1838407611816
"23577",581148,23577,17.1823682264867
"23578",895240,23578,17.170662495784
"23579",386440,23579,17.164265561596
"23580",2205921,23580,17.1589249090919
"23581",2083253,23581,17.1555074696788
"23582",2067345,23582,17.146981855767
"23583",831501,23583,17.1421716269694
"23584",600085,23584,17.1396092819891
"23585",473066,23585,17.1375097192897
"23586",2132466,23586,17.136973584105
"23587",389354,23587,17.1366164803367
"23588",679589,23588,17.1365181114018
"23589",475571,23589,17.1314948811005
"23590",97745,23590,17.1286253468855
"23591",845318,23591,17.1195852542344
"23592",33666,23592,17.111540133764
"23593",1038226,23593,17.1049414920918
"23594",2138140,23594,17.0999005281239
"23595",264506,23595,17.0976509988951
"23596",16104,23596,17.0903112427012
"23597",2132336,23597,17.0889466015574
"23598",335181,23598,17.0844072759248
"23599",828563,23599,17.0752662341165
"23600",355975,23600,17.0738183412795
"23601",221096,23601,17.0707968331083
"23602",405854,23602,17.0648206306873
"23603",196089,23603,17.0596419710585
"23604",356163,23604,17.0593266505469
"23605",851970,23605,17.0485773820065
"23606",482202,23606,17.0441007393547
"23607",961664,23607,17.0403938658716
"23608",928558,23608,17.0345700921752
"23609",147401,23609,17.0315448728457
"23610",823586,23610,17.0310696085619
"23611",351673,23611,17.0223222249259
"23612",686428,23612,17.0178891693862
"23613",780678,23613,17.0156049139458
"23614",65391,23614,17.0027210672063
"23615",634631,23615,16.9997873831199
"23616",283938,23616,16.9969065479098
"23617",524780,23617,16.9902605865299
"23618",361333,23618,16.985516844892
"23619",255567,23619,16.9847321745887
"23620",94339,23620,16.9839870268182
"23621",333085,23621,16.9736688655215
"23622",576190,23622,16.9671093336881
"23623",833665,23623,16.9660064791287
"23624",55750,23624,16.9605158445993
"23625",261366,23625,16.9601743551088
"23626",470861,23626,16.9594806851024
"23627",519382,23627,16.9497587139829
"23628",808722,23628,16.9474942742778
"23629",444481,23629,16.9442324415768
"23630",86799,23630,16.9394617819014
"23631",269550,23631,16.9375156913062
"23632",90191,23632,16.9336985938342
"23633",898116,23633,16.9281976155129
"23634",776356,23634,16.9255371699719
"23635",812130,23635,16.9148278355246
"23636",6027340,23636,16.9038919368748
"23637",763774,23637,16.901015185291
"23638",410354,23638,16.8996932467418
"23639",772391,23639,16.8984094523728
"23640",41894,23640,16.8930456996529
"23641",739133,23641,16.8833422035027
"23642",235711,23642,16.8804231027795
"23643",850954,23643,16.877306760397
"23644",834409,23644,16.8757745365529
"23645",35257,23645,16.8721322490983
"23646",174797,23646,16.8690640993631
"23647",413522,23647,16.8555514845969
"23648",2206008,23648,16.8498521645697
"23649",243570,23649,16.8420764389638
"23650",365408,23650,16.8326858064874
"23651",550690,23651,16.8282073340028
"23652",347139,23652,16.8249980055513
"23653",905384,23653,16.821212716646
"23654",928340,23654,16.8082942580703
"23655",741593,23655,16.8082919710211
"23656",550656,23656,16.8082314836631
"23657",256614,23657,16.805699116643
"23658",714428,23658,16.8052517660147
"23659",35644,23659,16.8035266685917
"23660",88912,23660,16.7943994246278
"23661",177531,23661,16.7941263702599
"23662",935791,23662,16.7928204167315
"23663",152807,23663,16.788253221868
"23664",171769,23664,16.782997870467
"23665",235769,23665,16.7770122004758
"23666",86620,23666,16.7714381970106
"23667",460773,23667,16.7701927344278
"23668",232244,23668,16.7659196349604
"23669",2101622,23669,16.7622024290969
"23670",117371,23670,16.7423763304171
"23671",2083192,23671,16.7350604418149
"23672",306477,23672,16.7311750618181
"23673",192770,23673,16.7308648478056
"23674",25725,23674,16.7305451261797
"23675",316374,23675,16.7303441330232
"23676",299596,23676,16.7255170533062
"23677",752076,23677,16.7237523087073
"23678",758569,23678,16.7165205401095
"23679",268073,23679,16.7154257527387
"23680",228682,23680,16.7135421280146
"23681",178005,23681,16.71341784224
"23682",851747,23682,16.7109283857858
"23683",811076,23683,16.7058374960723
"23684",688391,23684,16.6850464595994
"23685",760941,23685,16.6814772999954
"23686",2067465,23686,16.6703652521832
"23687",2075456,23687,16.668161159378
"23688",740199,23688,16.6620479649899
"23689",775873,23689,16.6571867523276
"23690",384297,23690,16.6565585589758
"23691",333943,23691,16.656497092904
"23692",512342,23692,16.6498939799316
"23693",458830,23693,16.6381400465135
"23694",760164,23694,16.6347318047157
"23695",347880,23695,16.6344652269731
"23696",11730,23696,16.6313779681332
"23697",157659,23697,16.6287176694071
"23698",291465,23698,16.6284371788101
"23699",736254,23699,16.6217002190307
"23700",412946,23700,16.6124359334823
"23701",2067714,23701,16.6004856373191
"23702",905732,23702,16.5958324748778
"23703",2067116,23703,16.5923116340252
"23704",79666,23704,16.5869073667093
"23705",2083060,23705,16.5711707341208
"23706",149432,23706,16.5621271000927
"23707",932678,23707,16.5598022689221
"23708",810211,23708,16.5587828472811
"23709",25763,23709,16.5476915872331
"23710",2205017,23710,16.5397771712197
"23711",794632,23711,16.5311365666205
"23712",2205652,23712,16.5303723614821
"23713",761679,23713,16.5247127570967
"23714",808057,23714,16.5223520030694
"23715",114295,23715,16.522048426968
"23716",759736,23716,16.5137450778386
"23717",354226,23717,16.51353853939
"23718",955009,23718,16.5126624024942
"23719",417976,23719,16.5124497507662
"23720",405786,23720,16.5040616682502
"23721",547723,23721,16.5021698389888
"23722",626100,23722,16.5020521953409
"23723",209752,23723,16.4970058351913
"23724",760345,23724,16.4967436352455
"23725",165227,23725,16.4929765579634
"23726",188092,23726,16.4885160942997
"23727",455646,23727,16.4803752364951
"23728",200926,23728,16.4755145036487
"23729",898244,23729,16.4751217911819
"23730",2204930,23730,16.4680474911462
"23731",2078438,23731,16.4664522165554
"23732",197744,23732,16.4619292447822
"23733",356965,23733,16.4572814272731
"23734",954425,23734,16.4565864540041
"23735",237730,23735,16.4508131200891
"23736",954813,23736,16.4476227197551
"23737",232883,23737,16.4473479085919
"23738",176139,23738,16.4461392417442
"23739",621781,23739,16.4227756728978
"23740",707479,23740,16.4215765955329
"23741",2137664,23741,16.4211313889815
"23742",663453,23742,16.413149527684
"23743",927414,23743,16.4073138038164
"23744",748938,23744,16.4031631639972
"23745",522984,23745,16.4030109888616
"23746",144226,23746,16.4008361317465
"23747",435508,23747,16.4004893305319
"23748",2210131,23748,16.3989739792558
"23749",956979,23749,16.3987285651338
"23750",2133024,23750,16.3968921154677
"23751",2067392,23751,16.3956138912716
"23752",2208147,23752,16.3936160497802
"23753",609739,23753,16.3887565452394
"23754",282134,23754,16.3783966015318
"23755",2142134,23755,16.3728600341334
"23756",138306,23756,16.3692550836898
"23757",51166,23757,16.363067716577
"23758",2144560,23758,16.3155999710196
"23759",952005,23759,16.305708650189
"23760",674713,23760,16.3050957428442
"23761",2078266,23761,16.2962951179021
"23762",816379,23762,16.2871233400192
"23763",499776,23763,16.2674017818869
"23764",760561,23764,16.25828021148
"23765",54525,23765,16.2545166374647
"23766",297942,23766,16.2540447729652
"23767",17155,23767,16.2453796423303
"23768",833824,23768,16.2442281406581
"23769",337810,23769,16.2406398617213
"23770",741505,23770,16.2401029411749
"23771",784244,23771,16.2296133066776
"23772",401902,23772,16.2199592693145
"23773",74748,23773,16.2113728036272
"23774",960953,23774,16.209753869181
"23775",422201,23775,16.2085772065236
"23776",2085759,23776,16.2069149976484
"23777",2076264,23777,16.2018481702903
"23778",850238,23778,16.1949649355223
"23779",851976,23779,16.1854656731135
"23780",2154567,23780,16.1842800726974
"23781",98661,23781,16.1835065345737
"23782",198584,23782,16.179204794111
"23783",830662,23783,16.1693137170116
"23784",186861,23784,16.1686215473953
"23785",776898,23785,16.16709852426
"23786",2205604,23786,16.1668309131937
"23787",2131741,23787,16.1633108820706
"23788",2138035,23788,16.1621762676144
"23789",751259,23789,16.1547724549692
"23790",6019214,23790,16.1457013165431
"23791",253517,23791,16.1333295327329
"23792",191073,23792,16.1331963676656
"23793",892049,23793,16.1311246946432
"23794",2101160,23794,16.1306058536321
"23795",830397,23795,16.1273237219552
"23796",63910,23796,16.1255283813153
"23797",308369,23797,16.1228433271514
"23798",923113,23798,16.1093046269428
"23799",759023,23799,16.1045038230628
"23800",346381,23800,16.0997853670912
"23801",928573,23801,16.0831613774497
"23802",2108583,23802,16.0752352007658
"23803",118624,23803,16.0730382854333
"23804",740526,23804,16.0694340378817
"23805",455354,23805,16.0654155877003
"23806",796488,23806,16.0654006598777
"23807",2208258,23807,16.0499794933935
"23808",2083109,23808,16.0482782239046
"23809",2205996,23809,16.0414101188113
"23810",851835,23810,16.0381819582501
"23811",7669,23811,16.0361937587789
"23812",30833,23812,16.032889476199
"23813",935807,23813,16.0293099202067
"23814",827964,23814,16.0287905568069
"23815",833716,23815,16.0281574925224
"23816",189758,23816,16.027152290844
"23817",760832,23817,16.0120920635714
"23818",160982,23818,16.0078334741555
"23819",103420,23819,16.0042035481376
"23820",176216,23820,15.9979875855719
"23821",21920,23821,15.9950030535811
"23822",795070,23822,15.9863769839563
"23823",807182,23823,15.9852760772422
"23824",96853,23824,15.9778819675104
"23825",695307,23825,15.9763848405258
"23826",20111,23826,15.9716483659048
"23827",795931,23827,15.9711458145415
"23828",416217,23828,15.9710624271462
"23829",2094364,23829,15.9631293847226
"23830",788189,23830,15.962669157075
"23831",211220,23831,15.9549657832317
"23832",745657,23832,15.9548206166603
"23833",956533,23833,15.9411099895366
"23834",963697,23834,15.9365174478281
"23835",2106022,23835,15.9339101937193
"23836",774012,23836,15.9192903412285
"23837",459464,23837,15.9163031612536
"23838",822646,23838,15.9091019009237
"23839",920714,23839,15.9010056359928
"23840",2072441,23840,15.9005503200329
"23841",2182334,23841,15.9000364937184
"23842",497890,23842,15.884132444603
"23843",433997,23843,15.8813126785955
"23844",668593,23844,15.8771762676144
"23845",690175,23845,15.870405496573
"23846",481075,23846,15.8619940264525
"23847",264712,23847,15.8532865171117
"23848",926715,23848,15.8527184196549
"23849",77026,23849,15.8515457076475
"23850",775163,23850,15.8499596830569
"23851",850416,23851,15.8481510112636
"23852",73737,23852,15.847454923632
"23853",688805,23853,15.8449514252586
"23854",586525,23854,15.8414828206991
"23855",761930,23855,15.8413697604382
"23856",725461,23856,15.8412365623575
"23857",307051,23857,15.8339442339931
"23858",2210201,23858,15.8299845472628
"23859",2205354,23859,15.8208003010886
"23860",735877,23860,15.8130322441468
"23861",714275,23861,15.8117083667578
"23862",256021,23862,15.8112459770939
"23863",706681,23863,15.8101383306771
"23864",169432,23864,15.8098288772355
"23865",633636,23865,15.8052206947112
"23866",2090729,23866,15.7973885458622
"23867",628032,23867,15.7962690684428
"23868",6030050,23868,15.7848517812018
"23869",749269,23869,15.7798549195721
"23870",88385,23870,15.7751067777681
"23871",2208476,23871,15.7746075935871
"23872",633822,23872,15.7654276043743
"23873",524347,23873,15.7492658349576
"23874",2129582,23874,15.7465815673645
"23875",2137810,23875,15.7431408823879
"23876",793011,23876,15.7381720363128
"23877",552106,23877,15.7362600677125
"23878",2101203,23878,15.722817295958
"23879",386086,23879,15.7141565915874
"23880",823559,23880,15.7114199132951
"23881",583057,23881,15.7084891167132
"23882",732237,23882,15.7046492256948
"23883",707662,23883,15.7044574609604
"23884",228466,23884,15.7043288316594
"23885",107933,23885,15.7018538222218
"23886",902074,23886,15.6851271423038
"23887",50678,23887,15.679652503075
"23888",280122,23888,15.6703749547472
"23889",714636,23889,15.6678210895405
"23890",222045,23890,15.6674205357526
"23891",905649,23891,15.6613095450639
"23892",355033,23892,15.6600926341674
"23893",272389,23893,15.6560034797451
"23894",928395,23894,15.6555439462312
"23895",296432,23895,15.6534938403036
"23896",410112,23896,15.6512770698144
"23897",694467,23897,15.6458756888881
"23898",322346,23898,15.6446501190196
"23899",291252,23899,15.6431221059775
"23900",181654,23900,15.6392809281055
"23901",276496,23901,15.6363621229432
"23902",960941,23902,15.6270239835238
"23903",961693,23903,15.6243610129729
"23904",464892,23904,15.6211512142676
"23905",695267,23905,15.6199475346188
"23906",147581,23906,15.6020131506538
"23907",471456,23907,15.5970768298784
"23908",899840,23908,15.5937890688905
"23909",239239,23909,15.5889090195689
"23910",961636,23910,15.5852893864217
"23911",199167,23911,15.5851769159533
"23912",2109299,23912,15.5742101515166
"23913",707950,23913,15.5722890580881
"23914",828152,23914,15.5695158885382
"23915",2078301,23915,15.568818889912
"23916",932890,23916,15.5585032643808
"23917",851738,23917,15.5547296260615
"23918",205794,23918,15.5531792038298
"23919",362888,23919,15.5513691366608
"23920",313532,23920,15.5512715390554
"23921",775718,23921,15.5510995012436
"23922",216651,23922,15.5499565198879
"23923",2071651,23923,15.5432826030665
"23924",903701,23924,15.5388839159164
"23925",853726,23925,15.5194560530883
"23926",810327,23926,15.5185442872051
"23927",644975,23927,15.5053397839872
"23928",2104265,23928,15.5037777663336
"23929",109691,23929,15.5009329299665
"23930",427778,23930,15.4977536165714
"23931",26936,23931,15.4887141424107
"23932",927187,23932,15.4882140324058
"23933",54246,23933,15.4555496273764
"23934",902716,23934,15.4524418955508
"23935",448382,23935,15.4523028690251
"23936",606732,23936,15.4500240551585
"23937",79681,23937,15.4498934183407
"23938",120875,23938,15.440744152994
"23939",811971,23939,15.4264110543196
"23940",285779,23940,15.4217982584652
"23941",205534,23941,15.4214172819524
"23942",581260,23942,15.41283070582
"23943",451996,23943,15.396098378911
"23944",776684,23944,15.3940857438652
"23945",775640,23945,15.3821848976424
"23946",690641,23946,15.3773791065045
"23947",780658,23947,15.3764057996207
"23948",632914,23948,15.358814110534
"23949",765270,23949,15.3544217931406
"23950",412235,23950,15.3505795746303
"23951",658850,23951,15.341109444079
"23952",296455,23952,15.3398570140195
"23953",625632,23953,15.3327063540149
"23954",15633,23954,15.3323889818019
"23955",114445,23955,15.3245777546427
"23956",738926,23956,15.3207805149039
"23957",2089816,23957,15.3194273818288
"23958",354185,23958,15.3149640706
"23959",700527,23959,15.307187404803
"23960",309360,23960,15.3030157499241
"23961",932402,23961,15.2969517454981
"23962",955612,23962,15.2953786975678
"23963",458116,23963,15.2952937893466
"23964",463873,23964,15.2930087352733
"23965",2067469,23965,15.2898215781367
"23966",454731,23966,15.28548458647
"23967",796092,23967,15.2817518842349
"23968",775876,23968,15.2812808843106
"23969",350494,23969,15.2778882504297
"23970",435706,23970,15.2666922134536
"23971",260009,23971,15.262697193173
"23972",232146,23972,15.2582759885484
"23973",367952,23973,15.2505380032501
"23974",171369,23974,15.2440406103747
"23975",578398,23975,15.2437887075756
"23976",471168,23976,15.243046673304
"23977",834460,23977,15.2429876354003
"23978",833611,23978,15.241708868383
"23979",961926,23979,15.2389647982614
"23980",758573,23980,15.2358377481287
"23981",6026824,23981,15.2303739349399
"23982",31456,23982,15.2282435225102
"23983",932250,23983,15.2262571248049
"23984",777543,23984,15.2225360098495
"23985",256407,23985,15.2191704115906
"23986",902510,23986,15.2186314365953
"23987",192642,23987,15.2157118835168
"23988",906190,23988,15.2115111452445
"23989",853912,23989,15.2063969681798
"23990",741539,23990,15.2049319530696
"23991",463447,23991,15.1930879857423
"23992",2208654,23992,15.1724989430185
"23993",461844,23993,15.170480853294
"23994",93741,23994,15.1661302906407
"23995",829172,23995,15.1661159456212
"23996",366285,23996,15.1649359286543
"23997",430682,23997,15.1629324875094
"23998",387198,23998,15.1603338062829
"23999",807097,23999,15.1583305372513
"24000",961661,24000,15.1560570431464
"24001",83936,24001,15.1514717576116
"24002",168660,24002,15.1473958977018
"24003",41773,24003,15.1451960379747
"24004",899608,24004,15.1266750886493
"24005",202686,24005,15.1254608742895
"24006",705415,24006,15.1230714055437
"24007",725546,24007,15.1194080659615
"24008",691257,24008,15.116578941546
"24009",2076887,24009,15.1028800299608
"24010",339736,24010,15.0996376496049
"24011",233755,24011,15.0988805984283
"24012",146559,24012,15.0928874311497
"24013",2099650,24013,15.0920023142027
"24014",14754,24014,15.0907906465687
"24015",2075723,24015,15.089622560353
"24016",2132499,24016,15.0885170886241
"24017",185679,24017,15.0657256830556
"24018",664556,24018,15.0511532903729
"24019",2110130,24019,15.0433321550426
"24020",973617,24020,15.0294331689212
"24021",335904,24021,15.0225070556557
"24022",123119,24022,15.0223108449821
"24023",923276,24023,15.0156321259427
"24024",799187,24024,15.0143904555498
"24025",124826,24025,15.0081994847433
"24026",47993,24026,14.9922597331871
"24027",111886,24027,14.9903428002161
"24028",7744,24028,14.9825178008687
"24029",744739,24029,14.980258640652
"24030",784467,24030,14.9718466009357
"24031",401800,24031,14.9712287142912
"24032",372085,24032,14.9663293841976
"24033",481841,24033,14.9617098415909
"24034",303350,24034,14.9565739314538
"24035",935901,24035,14.9494728415489
"24036",909346,24036,14.9493240735573
"24037",6024794,24037,14.9479601009012
"24038",736979,24038,14.9452024832507
"24039",2075401,24039,14.9415125104543
"24040",1011205,24040,14.9408164113138
"24041",827874,24041,14.9235132357971
"24042",830509,24042,14.9180923897551
"24043",194063,24043,14.9176078660137
"24044",475934,24044,14.8840085135616
"24045",764767,24045,14.8836908165612
"24046",148081,24046,14.8831094142354
"24047",144415,24047,14.878879297442
"24048",906211,24048,14.8733910630359
"24049",139863,24049,14.8705814746167
"24050",157894,24050,14.8693338326678
"24051",519743,24051,14.8685999999999
"24052",776554,24052,14.8685483194336
"24053",30548,24053,14.8642388693818
"24054",853798,24054,14.8440841733987
"24055",881867,24055,14.841433913854
"24056",550834,24056,14.8373953782955
"24057",763217,24057,14.832048398735
"24058",242409,24058,14.8290774654534
"24059",961686,24059.5,14.8217307644226
"24060",2066955,24059.5,14.8217307644226
"24061",234873,24061,14.8185462146776
"24062",194756,24062,14.8184293189376
"24063",807711,24063,14.8114068458048
"24064",714295,24064,14.7983503034895
"24065",16573,24065,14.7942733176113
"24066",2130898,24066,14.7930234063736
"24067",499028,24067,14.791671774684
"24068",2078145,24068,14.7885219716461
"24069",759965,24069,14.7856438157742
"24070",2104073,24070,14.7805128265095
"24071",130294,24071,14.7763918983698
"24072",433503,24072,14.7656751247901
"24073",2067576,24073.5,14.7626307644226
"24074",2067705,24073.5,14.7626307644226
"24075",2104244,24075,14.7588973998555
"24076",930187,24076,14.7580622870684
"24077",68293,24077,14.7488105454966
"24078",522207,24078,14.743033370529
"24079",2204572,24079,14.7406275070193
"24080",248538,24080,14.7360453248995
"24081",60637,24081,14.735268784628
"24082",2208224,24082,14.7299997292415
"24083",752638,24083,14.719283750928
"24084",775109,24084,14.708240581733
"24085",905626,24085,14.7064690597419
"24086",113862,24086,14.6976936907247
"24087",918412,24087,14.6945691297074
"24088",634283,24088,14.6918755353784
"24089",935905,24089,14.6917566634929
"24090",277778,24090,14.6843304041256
"24091",833763,24091.5,14.6803984391881
"24092",856262,24091.5,14.6803984391881
"24093",762565,24093,14.677061990714
"24094",267401,24094,14.6729428942274
"24095",932404,24095,14.6727889378887
"24096",34878,24096,14.6711894126834
"24097",892128,24097,14.6661970324345
"24098",833806,24098,14.6636328688985
"24099",963075,24099,14.6619218236505
"24100",751762,24100,14.6296366986862
"24101",31665,24101,14.6215446774842
"24102",898713,24102,14.6211273452187
"24103",965089,24103,14.6148904258424
"24104",736340,24104,14.6072343512644
"24105",2075992,24105,14.6062869144426
"24106",437124,24106,14.6057795625293
"24107",15619,24107,14.599526806848
"24108",672207,24108,14.5865730280614
"24109",983785,24109,14.5849872184756
"24110",633091,24110,14.5838719402149
"24111",214429,24111,14.580867341648
"24112",898598,24112,14.5692098787616
"24113",11432,24113,14.5677813080308
"24114",722212,24114,14.5662405059216
"24115",2138131,24115,14.5658569990251
"24116",194529,24116,14.5635958693795
"24117",376778,24117,14.5590519286809
"24118",605275,24118,14.557390945272
"24119",859007,24119,14.5522155335084
"24120",317314,24120,14.5465898117061
"24121",124101,24121,14.5391340730894
"24122",158754,24122,14.5374140756233
"24123",233300,24123,14.5324037627082
"24124",856216,24124,14.5300707876359
"24125",827374,24125,14.5207833248897
"24126",451212,24126,14.520633678036
"24127",615858,24127,14.5188974230905
"24128",2146890,24128,14.5135243606059
"24129",2067708,24129,14.5120650526597
"24130",739813,24130,14.5099807977604
"24131",955598,24131,14.5019218236505
"24132",382447,24132,14.4895066212694
"24133",1053945,24133,14.4884275224249
"24134",2067227,24134,14.4804260025178
"24135",577672,24135,14.47536280811
"24136",111274,24136,14.4693418106816
"24137",353610,24137,14.4673982247339
"24138",2101113,24138,14.4664698613906
"24139",453677,24139,14.4661039050395
"24140",339858,24140,14.4403597695506
"24141",417546,24141,14.438924081467
"24142",308692,24142,14.431805638815
"24143",2131829,24143,14.4267935844017
"24144",257538,24144,14.4224240200971
"24145",377674,24145,14.4213473456485
"24146",333307,24146,14.4213443194428
"24147",406669,24147,14.4149039495562
"24148",73873,24148,14.4146995649603
"24149",787948,24149,14.4128158268045
"24150",201790,24150,14.409571118428
"24151",156132,24151,14.4074403374095
"24152",2067195,24152,14.4029260025178
"24153",963516,24153,14.4005196700131
"24154",2067224,24154,14.4005046497208
"24155",2083066,24155,14.3941158182218
"24156",2075126,24156,14.3803552197422
"24157",63738,24157,14.3788218186298
"24158",184365,24158,14.375208395437
"24159",15301,24159,14.3706828249045
"24160",775465,24160,14.3691557981839
"24161",961508,24161,14.3654049950559
"24162",816080,24162,14.3650999999983
"24163",440343,24163,14.3636773590822
"24164",302810,24164,14.3583592526317
"24165",429604,24165,14.3468694672929
"24166",25168,24166,14.3417550085869
"24167",421225,24167,14.3379304223404
"24168",693663,24168,14.3323336197512
"24169",272402,24169,14.3289186866994
"24170",272383,24170,14.3267056851569
"24171",805103,24171,14.3239395035844
"24172",559745,24172,14.321123627262
"24173",775169,24173,14.317887459723
"24174",927037,24174,14.3175907491721
"24175",258455,24175,14.3137390751477
"24176",6025185,24177,14.2926093107083
"24177",6025585,24177,14.2926093107083
"24178",6026374,24177,14.2926093107083
"24179",2072650,24179,14.2914403002943
"24180",61370,24180,14.2904385615666
"24181",29089,24181,14.2718176119578
"24182",2133261,24182,14.2629174458854
"24183",86556,24183,14.2590055440977
"24184",957512,24184,14.257871694946
"24185",828511,24185,14.2573282788725
"24186",305224,24186,14.2427210377317
"24187",689393,24187,14.2342643620836
"24188",800804,24188,14.2304616384434
"24189",609743,24189,14.2218495084252
"24190",443901,24190,14.214397967281
"24191",965411,24191,14.205231289062
"24192",497882,24192,14.1996161616151
"24193",375494,24193,14.1897721762155
"24194",2138403,24194,14.1857019906186
"24195",2208482,24195,14.1849014738732
"24196",424905,24196,14.1825319756837
"24197",736381,24197,14.1605570412664
"24198",1051340,24198,14.1552077028748
"24199",831496,24199,14.1426435129791
"24200",927337,24200,14.1400006602952
"24201",2075737,24201,14.131185017758
"24202",807951,24202,14.1196052163718
"24203",813828,24203,14.0964872284224
"24204",137649,24204,14.0913083571149
"24205",89977,24205,14.0871043911561
"24206",2067273,24206,14.0769248634948
"24207",808407,24207,14.0638955149097
"24208",66600,24208,14.0636560980399
"24209",2132658,24209,14.0607477071895
"24210",853772,24210,14.055365304489
"24211",2204522,24211,14.054619191304
"24212",2076090,24212,14.0442433380913
"24213",670211,24213,14.0423330123672
"24214",55014,24214,14.0360848911983
"24215",853600,24215,14.0271332773055
"24216",2090744,24216,14.0265091282201
"24217",189051,24217,14.0172249937768
"24218",765470,24218,14.011304672761
"24219",415645,24219,14.0106258763605
"24220",649491,24220,14.0062274772247
"24221",2066980,24221,14.0026568750968
"24222",2067586,24222,13.9798902532785
"24223",457348,24223,13.9747704671725
"24224",858903,24224,13.9746260955961
"24225",833472,24225,13.9660878820565
"24226",905333,24226,13.9506139942041
"24227",853342,24227,13.9408314589884
"24228",366849,24228,13.9342164858906
"24229",901816,24229,13.9043713090278
"24230",2098790,24230,13.8976738223656
"24231",734926,24231,13.8808708766888
"24232",928560,24232,13.8802891902328
"24233",552115,24233,13.8741030853774
"24234",2067730,24234,13.8596381439065
"24235",461324,24235,13.85524931869
"24236",474964,24236,13.8495084569707
"24237",925288,24237,13.8366422197007
"24238",45605,24238,13.8276682652117
"24239",2173844,24239,13.8209810456062
"24240",157122,24240,13.815620695444
"24241",360359,24241,13.8052035721142
"24242",933633,24242,13.7971015554121
"24243",659149,24243,13.7882527365094
"24244",2097383,24244,13.7800109965881
"24245",625629,24245,13.7683803913316
"24246",903622,24246,13.7611330729552
"24247",2067257,24247,13.7609537987457
"24248",470385,24248,13.7533817334169
"24249",168803,24249,13.7526992154066
"24250",507480,24250,13.751792705516
"24251",902012,24251,13.7497183258804
"24252",460236,24252,13.7382422667142
"24253",130237,24253,13.7337385858914
"24254",80486,24254,13.7185100758685
"24255",283867,24255,13.7128925406367
"24256",972815,24256,13.7109918439744
"24257",396784,24257,13.7014300367223
"24258",2075214,24258,13.6967103569972
"24259",304433,24259,13.6930580120565
"24260",2100649,24260,13.6874528989367
"24261",762432,24261,13.6820761640237
"24262",810791,24262,13.6743178973134
"24263",427747,24263,13.6717155270812
"24264",127515,24264,13.67073820283
"24265",144030,24265,13.6703892351701
"24266",905630,24266,13.6624057523935
"24267",7646,24267,13.6584225756759
"24268",829014,24268,13.6579006644721
"24269",239093,24269,13.6561401577596
"24270",830467,24270,13.6425673329222
"24271",638746,24271,13.6422695256834
"24272",96041,24272,13.6416148341509
"24273",2067028,24273,13.6294232071151
"24274",2205814,24274,13.6278332223878
"24275",2067557,24275,13.6218327309247
"24276",962386,24276,13.6197818719507
"24277",631235,24277,13.6173267123413
"24278",756322,24278,13.6164613739641
"24279",240484,24279,13.6156292445982
"24280",2075762,24280,13.6154232071151
"24281",302601,24281,13.6134710805546
"24282",54344,24282,13.6121170360407
"24283",938347,24283,13.6030987012977
"24284",760232,24284,13.5952110114471
"24285",956950,24285,13.590440311179
"24286",81432,24286,13.5895362806811
"24287",955508,24287,13.5861308792694
"24288",899105,24288,13.5802831278486
"24289",954536,24289.5,13.5712298624706
"24290",962261,24289.5,13.5712298624706
"24291",760496,24291,13.5695875864341
"24292",2067644,24292,13.5618327309247
"24293",266045,24293,13.5580017835753
"24294",956977,24294,13.5542701909129
"24295",2075413,24295,13.5489276082695
"24296",941440,24296,13.5376877150081
"24297",583388,24297,13.5325262631665
"24298",2132862,24298,13.5138351336145
"24299",905549,24299,13.5060087056426
"24300",690655,24300,13.5053475817272
"24301",471596,24301,13.4974464025468
"24302",206032,24302,13.4926573194964
"24303",192452,24303,13.484184626237
"24304",803108,24304,13.4829302079432
"24305",87350,24305,13.4740164576045
"24306",853941,24306,13.4702868477139
"24307",499556,24307,13.4693498391731
"24308",138795,24308,13.465559735134
"24309",251220,24309,13.4599389482056
"24310",962065,24310,13.4541014174015
"24311",426576,24311,13.4510495016921
"24312",794416,24312,13.4504443519606
"24313",807006,24313,13.4498561755131
"24314",760585,24314,13.4405728943609
"24315",115761,24315,13.4383772793406
"24316",425780,24316,13.4309189664585
"24317",639869,24317,13.4265956166113
"24318",147580,24318,13.4224895502292
"24319",6017652,24319,13.4174932232327
"24320",464169,24320,13.4145998971553
"24321",463270,24321,13.4144165894894
"24322",956549,24322,13.3897337450626
"24323",960858,24323,13.3739969667443
"24324",170145,24324,13.3678925811396
"24325",995408,24325,13.3650323143254
"24326",113308,24326,13.3568255220857
"24327",131171,24327,13.3543375283796
"24328",288004,24328,13.3531644180598
"24329",905691,24329,13.3521557044865
"24330",830550,24330,13.3447079340305
"24331",838106,24331,13.3346991514669
"24332",885881,24332,13.3331846981455
"24333",54142,24333,13.3297199648679
"24334",169439,24334,13.3221888447572
"24335",482493,24335,13.3100709526547
"24336",850807,24336,13.3090091884593
"24337",18900,24337,13.2820018462994
"24338",799344,24338,13.2754497264453
"24339",520903,24339,13.2749678645409
"24340",819779,24340,13.2704522910787
